MessageCode	÷‹∆⁄	∞≤»´µ»º∂	“Ï‘¥±∏∑›	π ’œ∏≈¬ …œœﬁ	π ’œ∏≈¬ (‘≠±æ)	π ’œ∏≈¬ (÷ÿ¥Ú∞¸)
12964153653399909592	10	A	∑Ò	1.0000000000e-06	8.1046280798e-15	9.4368957093e-15
17195671983758533104	10	A	∑Ò	1.0000000000e-06	6.5170091545e-14	1.1513012765e-13
1275658938784015685	10	B	∑Ò	1.0000000000e-07	1.0769163339e-14	1.4543921623e-14
5243256963933648163	20	A	∑Ò	1.0000000000e-06	1.0769163339e-14	1.4543921623e-14
5600103131569557396	100	A	∑Ò	1.0000000000e-06	7.6205708410e-13	1.3856693570e-12
10277796250724600843	20	D	∑Ò	1.0000000000e-08	2.4424906542e-15	3.7747582837e-15
1736588758280000833	10	A	∑Ò	1.0000000000e-06	1.2545520178e-14	1.2212453271e-14
5356882529801273178	20	B	∑Ò	1.0000000000e-07	1.2545520178e-14	1.2212453271e-14
4290886992965164900	10	A	∑Ò	1.0000000000e-06	6.1173288657e-14	8.9261931180e-14
8467868026058204242	10	A	∑Ò	1.0000000000e-06	1.2545520178e-14	1.2212453271e-14
3447843373742657145	10	A	∑Ò	1.0000000000e-06	1.0658141036e-14	1.4432899320e-14
14068822117843391141	10	A	∑Ò	1.0000000000e-06	1.0658141036e-14	1.4432899320e-14
8946840976143481751	20	C	∑Ò	1.0000000000e-07	1.0658141036e-14	1.4432899320e-14
9408080477742986469	10	B	∑Ò	1.0000000000e-07	1.0658141036e-14	1.4432899320e-14
13045262915397960041	10	A	∑Ò	1.0000000000e-06	1.2434497876e-14	1.4099832413e-14
18374042518405200736	20	C	∑Ò	1.0000000000e-07	1.2434497876e-14	1.4099832413e-14
18409695075091429569	20	A	∑Ò	1.0000000000e-06	1.2434497876e-14	1.4099832413e-14
4282305652105264284	100	A	∑Ò	1.0000000000e-06	2.1227464231e-13	2.8421709430e-13
64618938377749043	20	A	∑Ò	1.0000000000e-06	1.0147438445e-13	1.8263168755e-13
14023355144246416939	10	A	∑Ò	1.0000000000e-06	2.4424906542e-15	3.7747582837e-15
6022245776755998742	10	A	∑Ò	1.0000000000e-06	8.7374552038e-14	1.3578027591e-13
9270025197275402552	20	A	∑Ò	1.0000000000e-06	8.7374552038e-14	1.3578027591e-13
4885525932786368676	20	A	∑Ò	1.0000000000e-06	1.7430501487e-14	2.1316282073e-14
7773748164995104650	10	A	∑Ò	1.0000000000e-06	1.7430501487e-14	2.1316282073e-14
9865666074710940692	20	C	∑Ò	1.0000000000e-07	1.7430501487e-14	2.1316282073e-14
10929137843476736248	100	B	∑Ò	1.0000000000e-07	1.2556622409e-13	2.3880897260e-13
13279621085605070265	10	A	∑Ò	1.0000000000e-06	1.7430501487e-14	2.1316282073e-14
4733188655920753252	10	A	∑Ò	1.0000000000e-06	1.0458300892e-13	5.9952043330e-15
12326363485388982806	20	A	∑Ò	1.0000000000e-06	1.0458300892e-13	1.8041124150e-13
654853970485388602	20	C	∑Ò	1.0000000000e-07	1.5099033135e-14	2.3869795029e-14
1075806203497892111	20	B	∑Ò	1.0000000000e-07	1.5099033135e-14	2.3869795029e-14
4787226144922438972	10	A	∑Ò	1.0000000000e-06	1.5099033135e-14	2.3869795029e-14
10847025957922217453	20	A	∑Ò	1.0000000000e-06	1.5099033135e-14	2.3869795029e-14
16477242801125541607	10	A	∑Ò	1.0000000000e-06	1.5099033135e-14	2.3869795029e-14
18389968985681867363	10	A	∑Ò	1.0000000000e-06	1.5099033135e-14	2.3869795029e-14
11900823223846520468	10	B	∑Ò	1.0000000000e-07	1.6986412277e-14	2.2093438190e-14
16472518156895536170	10	A	∑Ò	1.0000000000e-06	9.7144514655e-14	1.4521717162e-13
14387071231600945314	20	A	∑Ò	1.0000000000e-06	9.6256336235e-14	1.7974510769e-13
12353796000296588651	20	C	∑Ò	1.0000000000e-07	1.6653345369e-14	2.9976021665e-14
9530072356890397840	50	A	∑Ò	1.0000000000e-06	1.0635936576e-13	1.8152146453e-13
10809756738639474437	50	D	∑Ò	1.0000000000e-08	1.7985612999e-14	3.6970426720e-14
4905165350799977371	50	A	∑Ò	1.0000000000e-06	1.2456702336e-13	2.1593837829e-13
10020445179700493804	100	C	∑Ò	1.0000000000e-07	1.2456702336e-13	2.1593837829e-13
14961307960599527500	50	A	∑Ò	1.0000000000e-06	1.2456702336e-13	2.1593837829e-13
5803167102791953666	100	A	∑Ò	1.0000000000e-06	8.3377749149e-13	1.1152190282e-12
14723129492707086844	50	A	∑Ò	1.0000000000e-06	8.3377749149e-13	1.1152190282e-12
16943579986228047463	100	A	∑Ò	1.0000000000e-06	7.8825834748e-13	1.1788348075e-12
11544492337588536582	100	A	∑Ò	1.0000000000e-06	7.9869444392e-13	1.7796875085e-12
1700857224254147010	100	A	∑Ò	1.0000000000e-06	8.2878148788e-13	1.6052714713e-12
14193439454163957361	100	A	∑Ò	1.0000000000e-06	8.4054985194e-13	1.4344081478e-12
15042100466641376263	100	A	 «	1.0000000000e-06	8.1567692076e-38	4.5728039373e-37
5985296168777458702	100	A	∑Ò	1.0000000000e-06	8.0524475976e-13	1.5397683129e-12
531795417045202242	100	A	∑Ò	1.0000000000e-06	7.6205708410e-13	1.3856693570e-12
13948730680767969018	100	A	∑Ò	1.0000000000e-06	7.6205708410e-13	1.3856693570e-12
365378830966860388	100	A	∑Ò	1.0000000000e-06	1.3633538742e-13	2.7355895327e-13
1605788435404086456	100	B	∑Ò	1.0000000000e-07	1.3633538742e-13	2.7355895327e-13
10290603574811818460	100	A	∑Ò	1.0000000000e-06	9.5967678249e-13	1.2310152897e-12
8580865621794880001	100	A	∑Ò	1.0000000000e-06	1.1032286196e-12	1.5558665467e-12
U Œ¥ÃÌº”∏±±æ:	0.2350760000
U ÃÌº”∏±±æ:	0.3142760000
